2025-01-19 16:24:14,898 - INFO - Phase, i = 2000, loss=0.1844, loss_phase=0.1071,w=-0.0609,ptp=6.2740
2025-01-19 16:24:15,934 - INFO - Phase, i = 2100, loss=0.1175, loss_phase=0.0624,w=-0.0684,ptp=6.2770
2025-01-19 16:24:17,001 - INFO - Phase, i = 2200, loss=0.1306, loss_phase=0.0777,w=-0.0708,ptp=6.2796
2025-01-19 16:24:18,019 - INFO - Phase, i = 2300, loss=0.1429, loss_phase=0.0874,w=-0.0705,ptp=6.2805
2025-01-19 16:24:19,107 - INFO - Phase, i = 2400, loss=0.1664, loss_phase=0.0627,w=-0.0642,ptp=6.2768
2025-01-19 16:24:20,145 - INFO - Phase, i = 2500, loss=0.1231, loss_phase=0.0703,w=-0.0710,ptp=6.2787
2025-01-19 16:24:21,202 - INFO - Phase, i = 2600, loss=0.1400, loss_phase=0.0878,w=-0.0688,ptp=6.2805
2025-01-19 16:24:22,236 - INFO - Phase, i = 2700, loss=0.2053, loss_phase=0.0812,w=-0.0627,ptp=6.2796
2025-01-19 16:24:23,255 - INFO - Phase, i = 2800, loss=0.1166, loss_phase=0.0645,w=-0.0699,ptp=6.2766
2025-01-19 16:24:24,332 - INFO - Phase, i = 2900, loss=0.1384, loss_phase=0.0877,w=-0.0665,ptp=6.2808
2025-01-19 16:24:25,346 - INFO - Phase, i = 3000, loss=0.1089, loss_phase=0.0596,w=-0.0658,ptp=6.2791
2025-01-19 16:24:26,351 - INFO - Phase, i = 3100, loss=0.1193, loss_phase=0.0684,w=-0.0641,ptp=6.2797
2025-01-19 16:24:27,447 - INFO - Phase, i = 3200, loss=0.1393, loss_phase=0.0877,w=-0.0672,ptp=6.2812
2025-01-19 16:24:28,472 - INFO - Phase, i = 3300, loss=0.1486, loss_phase=0.0750,w=-0.0633,ptp=6.2781
2025-01-19 16:24:29,550 - INFO - Phase, i = 3400, loss=0.1141, loss_phase=0.0658,w=-0.0676,ptp=6.2768
2025-01-19 16:24:30,597 - INFO - Phase, i = 3500, loss=0.1237, loss_phase=0.0760,w=-0.0699,ptp=6.2776
2025-01-19 16:24:31,627 - INFO - Phase, i = 3600, loss=0.1442, loss_phase=0.0933,w=-0.0691,ptp=6.2807
2025-01-19 16:24:32,691 - INFO - Phase, i = 3700, loss=0.1080, loss_phase=0.0608,w=-0.0650,ptp=6.2768
2025-01-19 16:24:33,749 - INFO - Phase, i = 3800, loss=0.1211, loss_phase=0.0739,w=-0.0705,ptp=6.2784
2025-01-19 16:24:34,970 - INFO - Phase, i = 3900, loss=0.1578, loss_phase=0.0624,w=-0.0645,ptp=6.2782
2025-01-19 16:24:36,042 - INFO - Phase, i = 4000, loss=0.1137, loss_phase=0.0689,w=-0.0688,ptp=6.2776
2025-01-19 16:24:37,162 - INFO - Phase, i = 4100, loss=0.1314, loss_phase=0.0847,w=-0.0704,ptp=6.2774
2025-01-19 16:24:38,366 - INFO - Phase, i = 4200, loss=0.0968, loss_phase=0.0565,w=-0.0679,ptp=6.2797
2025-01-19 16:24:39,521 - INFO - Phase, i = 4300, loss=0.0992, loss_phase=0.0581,w=-0.0766,ptp=6.2751
2025-01-19 16:24:43,355 - INFO - Phase, i = 0, loss=39.7314, loss_phase=0.0535,w=0.2174,ptp=0.7466
2025-01-19 16:24:44,786 - INFO - Phase, i = 100, loss=0.3255, loss_phase=0.1215,w=-0.0562,ptp=6.2707
2025-01-19 16:24:45,970 - INFO - Phase, i = 200, loss=0.2229, loss_phase=0.0997,w=-0.0601,ptp=6.2544
2025-01-19 16:24:47,012 - INFO - Phase, i = 300, loss=0.1833, loss_phase=0.0811,w=-0.0633,ptp=6.2809
2025-01-19 16:24:48,074 - INFO - Phase, i = 400, loss=0.1737, loss_phase=0.0774,w=-0.0680,ptp=6.2809
2025-01-19 16:24:49,120 - INFO - Phase, i = 500, loss=0.1571, loss_phase=0.0673,w=-0.0649,ptp=6.2807
2025-01-19 16:24:50,198 - INFO - Phase, i = 600, loss=0.1613, loss_phase=0.0765,w=-0.0656,ptp=6.2809
2025-01-19 16:24:51,251 - INFO - Phase, i = 700, loss=0.1648, loss_phase=0.0866,w=-0.0664,ptp=6.2807
2025-01-19 16:24:52,272 - INFO - Phase, i = 800, loss=0.1775, loss_phase=0.1027,w=-0.0686,ptp=6.2797
2025-01-19 16:24:53,337 - INFO - Phase, i = 900, loss=0.2189, loss_phase=0.1236,w=-0.0629,ptp=6.2732
2025-01-19 16:24:54,350 - INFO - Phase, i = 1000, loss=0.1237, loss_phase=0.0569,w=-0.0677,ptp=6.2795
2025-01-19 16:24:55,405 - INFO - Phase, i = 1100, loss=0.1355, loss_phase=0.0720,w=-0.0730,ptp=6.2791
2025-01-19 16:24:56,448 - INFO - Phase, i = 1200, loss=0.1443, loss_phase=0.0825,w=-0.0710,ptp=6.2803
2025-01-19 16:24:57,491 - INFO - Phase, i = 1300, loss=0.1656, loss_phase=0.0999,w=-0.0688,ptp=6.2803
2025-01-19 16:24:58,541 - INFO - Phase, i = 1400, loss=0.2159, loss_phase=0.1172,w=-0.0644,ptp=6.2736
2025-01-19 16:24:59,595 - INFO - Phase, i = 1500, loss=0.1261, loss_phase=0.0671,w=-0.0693,ptp=6.2793
2025-01-19 16:25:00,741 - INFO - Phase, i = 1600, loss=0.1438, loss_phase=0.0869,w=-0.0737,ptp=6.2799
2025-01-19 16:25:01,830 - INFO - Phase, i = 1700, loss=0.2340, loss_phase=0.0918,w=-0.0632,ptp=6.2811
2025-01-19 16:25:15,388 - INFO - Phase, i = 0, loss=39.7314, loss_phase=0.0535,w=0.2174,ptp=0.7466
2025-01-19 16:25:16,711 - INFO - Phase, i = 100, loss=0.3255, loss_phase=0.1215,w=-0.0562,ptp=6.2707
2025-01-19 16:25:17,889 - INFO - Phase, i = 200, loss=0.2229, loss_phase=0.0997,w=-0.0601,ptp=6.2544
2025-01-19 16:25:18,937 - INFO - Phase, i = 300, loss=0.1833, loss_phase=0.0811,w=-0.0633,ptp=6.2809
2025-01-19 16:25:19,985 - INFO - Phase, i = 400, loss=0.1737, loss_phase=0.0774,w=-0.0680,ptp=6.2809
2025-01-19 17:39:42,059 - INFO - Phase, i = 0, loss=2.7024, loss_phase=0.4174,w=0.2174,ptp=6.2764
2025-01-19 17:39:43,374 - INFO - Phase, i = 100, loss=0.0685, loss_phase=0.0246,w=-0.1312,ptp=6.2709
2025-01-19 17:39:44,508 - INFO - Phase, i = 200, loss=0.0184, loss_phase=0.0094,w=-0.2029,ptp=6.2782
2025-01-19 17:39:45,539 - INFO - Phase, i = 300, loss=0.0097, loss_phase=0.0049,w=-0.2119,ptp=6.2788
2025-01-19 17:39:46,546 - INFO - Phase, i = 400, loss=0.0060, loss_phase=0.0027,w=-0.2142,ptp=6.2791
2025-01-19 17:39:47,534 - INFO - Phase, i = 500, loss=0.0041, loss_phase=0.0017,w=-0.2170,ptp=6.2794
2025-01-19 17:39:48,526 - INFO - Phase, i = 600, loss=0.0031, loss_phase=0.0012,w=-0.2196,ptp=6.2794
2025-01-19 17:39:49,562 - INFO - Phase, i = 700, loss=0.0024, loss_phase=0.0009,w=-0.2211,ptp=6.2793
2025-01-19 17:39:50,540 - INFO - Phase, i = 800, loss=0.0021, loss_phase=0.0007,w=-0.2223,ptp=6.2794
2025-01-19 17:39:51,506 - INFO - Phase, i = 900, loss=0.0018, loss_phase=0.0006,w=-0.2229,ptp=6.2794
2025-01-19 17:39:52,505 - INFO - Phase, i = 1000, loss=0.0015, loss_phase=0.0004,w=-0.2230,ptp=6.2795
2025-01-19 17:39:53,506 - INFO - Phase, i = 1100, loss=0.0013, loss_phase=0.0004,w=-0.2233,ptp=6.2794
2025-01-19 17:39:54,505 - INFO - Phase, i = 1200, loss=0.0011, loss_phase=0.0003,w=-0.2235,ptp=6.2796
2025-01-19 17:39:55,529 - INFO - Phase, i = 1300, loss=0.0011, loss_phase=0.0003,w=-0.2235,ptp=6.2795
2025-01-19 17:39:56,518 - INFO - Phase, i = 1400, loss=0.0011, loss_phase=0.0002,w=-0.2232,ptp=6.2795
2025-01-19 17:39:57,487 - INFO - Phase, i = 1500, loss=0.0008, loss_phase=0.0002,w=-0.2230,ptp=6.2795
2025-01-19 17:39:58,513 - INFO - Phase, i = 1600, loss=0.0008, loss_phase=0.0002,w=-0.2227,ptp=6.2796
2025-01-19 17:39:59,509 - INFO - Phase, i = 1700, loss=0.0008, loss_phase=0.0002,w=-0.2228,ptp=6.2796
2025-01-19 17:40:00,496 - INFO - Phase, i = 1800, loss=0.0007, loss_phase=0.0001,w=-0.2226,ptp=6.2797
2025-01-19 17:40:01,476 - INFO - Phase, i = 1900, loss=0.0006, loss_phase=0.0001,w=-0.2224,ptp=6.2797
2025-01-19 17:40:02,459 - INFO - Phase, i = 2000, loss=0.0006, loss_phase=0.0001,w=-0.2220,ptp=6.2797
2025-01-19 17:40:03,456 - INFO - Phase, i = 2100, loss=0.0010, loss_phase=0.0001,w=-0.2220,ptp=6.2797
2025-01-19 17:40:04,449 - INFO - Phase, i = 2200, loss=0.0006, loss_phase=0.0001,w=-0.2219,ptp=6.2796
2025-01-19 17:40:05,400 - INFO - Phase, i = 2300, loss=0.0005, loss_phase=0.0001,w=-0.2214,ptp=6.2797
2025-01-19 17:40:06,473 - INFO - Phase, i = 2400, loss=0.0006, loss_phase=0.0001,w=-0.2215,ptp=6.2797
2025-01-19 17:40:07,459 - INFO - Phase, i = 2500, loss=0.0004, loss_phase=0.0001,w=-0.2213,ptp=6.2797
2025-01-19 17:40:08,457 - INFO - Phase, i = 2600, loss=0.0005, loss_phase=0.0001,w=-0.2211,ptp=6.2797
2025-01-19 17:40:09,417 - INFO - Phase, i = 2700, loss=0.0005, loss_phase=0.0001,w=-0.2210,ptp=6.2797
2025-01-19 17:40:10,413 - INFO - Phase, i = 2800, loss=0.0004, loss_phase=0.0001,w=-0.2208,ptp=6.2798
2025-01-19 17:40:11,491 - INFO - Phase, i = 2900, loss=0.0004, loss_phase=0.0001,w=-0.2205,ptp=6.2797
2025-01-19 17:40:12,493 - INFO - Phase, i = 3000, loss=0.0007, loss_phase=0.0001,w=-0.2207,ptp=6.2797
2025-01-19 17:40:13,479 - INFO - Phase, i = 3100, loss=0.0004, loss_phase=0.0000,w=-0.2204,ptp=6.2798
2025-01-19 17:40:14,489 - INFO - Phase, i = 3200, loss=0.0005, loss_phase=0.0000,w=-0.2202,ptp=6.2798
2025-01-19 17:40:15,487 - INFO - Phase, i = 3300, loss=0.0006, loss_phase=0.0001,w=-0.2201,ptp=6.2797
2025-01-19 17:40:16,467 - INFO - Phase, i = 3400, loss=0.0003, loss_phase=0.0000,w=-0.2198,ptp=6.2798
2025-01-19 17:40:17,482 - INFO - Phase, i = 3500, loss=0.0003, loss_phase=0.0000,w=-0.2198,ptp=6.2798
2025-01-19 17:40:18,505 - INFO - Phase, i = 3600, loss=0.0003, loss_phase=0.0000,w=-0.2197,ptp=6.2798
2025-01-19 17:40:19,543 - INFO - Phase, i = 3700, loss=0.0003, loss_phase=0.0000,w=-0.2195,ptp=6.2798
2025-01-19 17:40:20,562 - INFO - Phase, i = 3800, loss=0.0003, loss_phase=0.0000,w=-0.2195,ptp=6.2798
2025-01-19 17:40:21,581 - INFO - Phase, i = 3900, loss=0.0003, loss_phase=0.0000,w=-0.2194,ptp=6.2798
2025-01-19 17:40:22,605 - INFO - Phase, i = 4000, loss=0.0003, loss_phase=0.0000,w=-0.2193,ptp=6.2798
2025-01-19 17:40:23,695 - INFO - Phase, i = 4100, loss=0.0002, loss_phase=0.0000,w=-0.2192,ptp=6.2798
2025-01-19 17:40:24,683 - INFO - Phase, i = 4200, loss=0.0002, loss_phase=0.0000,w=-0.2191,ptp=6.2798
2025-01-19 17:40:25,718 - INFO - Phase, i = 4300, loss=0.0007, loss_phase=0.0000,w=-0.2190,ptp=6.2798
